Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,TMT,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ZAR,BRL,QAR,KRW
03-Sep-14,1.1655,3.057,2.2767,2.8696,1.4812,1.9311,2.8035,5.4063,5.1715,0.7224,2.4767,1.8861,0.8205,1.7358,1.5906,1.6122,2.4287,0.7995,1.6542,4.7258,0.6563,4.8531,1.3849,6.0927,2.8241,2.2397,2.8619,1.4466,4.6476,2.2129,1.6626,6.0905,6.5995,1.2378,4.2207,3.4904,0.7381,1.3343,0.9537,3.2774,1.4755,0.7731,4.7672,1.7049
04-Sep-14,1.1669,3.0732,2.2887,2.8687,1.4889,1.9347,2.8044,5.4593,5.1977,0.7286,2.4881,1.8952,0.8273,1.7402,1.5959,1.6233,2.4349,0.8047,1.6564,4.7378,0.658,4.8612,1.3902,6.106,2.8338,2.2453,2.877,1.448,4.6631,2.2185,1.6653,6.106,6.62,1.2351,4.2311,3.5008,0.7399,1.3887,0.9562,3.2632,1.4792,0.7758,4.7792,1.7072
05-Sep-14,1.1749,3.0814,2.2947,2.875,1.4923,1.9431,2.8112,5.4778,5.2161,0.7333,2.4958,1.9013,0.8294,1.7473,1.6046,1.6327,2.4439,0.8095,1.6652,4.7573,0.6607,4.8825,1.3964,6.1287,2.8466,2.2545,2.8898,1.4545,4.7476,2.2278,1.6721,6.1309,6.6493,1.2368,4.2541,3.5154,0.743,1.3946,0.9601,3.263,1.4852,0.7812,4.7988,1.7152
06-Sep-14,1.1628,3.0407,2.2638,2.8504,1.4765,1.9082,2.7821,5.4014,5.1459,0.7211,2.4665,1.8771,0.8201,1.7474,1.6064,1.637,2.4445,0.8064,1.6612,4.7574,0.6607,4.8492,1.393,6.1162,2.8457,2.2547,2.893,1.4498,4.7327,2.228,1.6706,6.1312,6.5509,1.2352,4.2604,3.5147,0.743,1.3628,0.9601,3.2631,1.4853,0.7794,4.7991,1.7065
07-Sep-14,1.1628,3.0407,2.2638,2.8504,1.4765,1.9082,2.7821,5.4014,5.1459,0.7211,2.4665,1.8771,0.8201,1.7474,1.6064,1.637,2.4445,0.8064,1.6612,4.7574,0.6607,4.8492,1.393,6.1162,2.8457,2.2547,2.893,1.4498,4.7327,2.228,1.6706,6.1312,6.5509,1.2352,4.2604,3.5147,0.743,1.3628,0.9601,3.2631,1.4853,0.7794,4.7991,1.7065
08-Sep-14,1.1628,3.0407,2.2638,2.8504,1.4765,1.9082,2.7821,5.4014,5.1459,0.7211,2.4665,1.8771,0.8201,1.7474,1.6064,1.637,2.4445,0.8064,1.6612,4.7574,0.6607,4.8492,1.393,6.1162,2.8457,2.2547,2.893,1.4498,4.7327,2.228,1.6706,6.1312,6.5509,1.2352,4.2604,3.5147,0.743,1.3628,0.9601,3.2631,1.4853,0.7794,4.7991,1.7065
09-Sep-14,1.1557,3.035,2.2596,2.8142,1.475,1.9017,2.7722,5.4087,5.1299,0.7204,2.4642,1.8733,0.8178,1.7457,1.6011,1.6314,2.4411,0.8066,1.6596,4.7528,0.66,4.8481,1.3917,6.0996,2.843,2.2525,2.896,1.4509,4.7071,2.2258,1.6673,6.1253,6.5404,1.2333,4.2613,3.5122,0.7411,1.3615,0.9592,3.2589,1.4839,0.7793,4.7944,1.7065
10-Sep-14,1.1542,3.0192,2.2477,2.8121,1.4671,1.8861,2.7531,5.356,5.088,0.7107,2.4535,1.8642,0.8135,1.7436,1.5878,1.6189,2.4413,0.7952,1.6427,4.7472,0.6593,4.8311,1.3844,6.0837,2.8415,2.2497,2.8798,1.4435,4.7091,2.2231,1.6653,6.1179,6.5086,1.2272,4.2558,3.5024,0.7402,1.3489,0.958,3.234,1.4821,0.7693,4.7887,1.6913
11-Sep-14,1.1493,3.0307,2.256,2.8095,1.4728,1.8951,2.7495,5.3712,5.1027,0.7144,2.4554,1.8685,0.8134,1.7422,1.5873,1.5936,2.4386,0.7931,1.6346,4.7433,0.6587,4.8191,1.3784,6.081,2.8424,2.2479,2.8608,1.4352,4.6872,2.2213,1.6624,6.113,6.5295,1.225,4.2525,3.4996,0.7396,1.3451,0.9573,3.2282,1.4809,0.7627,4.7847,1.6846
12-Sep-14,1.1512,3.0212,2.2486,2.8275,1.4622,1.8913,2.7417,5.358,5.0902,0.7141,2.4492,1.8582,0.814,1.7415,1.5829,1.5884,2.4352,0.7925,1.6257,4.7415,0.6585,4.8065,1.3769,6.0764,2.841,2.247,2.8624,1.4216,4.6594,2.2205,1.6602,6.1105,6.5093,1.2219,4.2527,3.4942,0.7393,1.342,0.9569,3.2287,1.4803,0.7612,4.7829,1.6814
13-Sep-14,1.15,3.0218,2.2493,2.8252,1.4622,1.889,2.7305,5.362,5.0889,0.7148,2.4366,1.8613,0.8144,1.7399,1.5749,1.5753,2.4353,0.7902,1.623,4.737,0.6579,4.7905,1.3785,6.0708,2.8362,2.2449,2.8666,1.4212,4.6207,2.2184,1.6586,6.1049,6.5128,1.2189,4.2504,3.4884,0.7386,1.3408,0.956,3.2262,1.4789,0.7574,4.7798,1.6809
14-Sep-14,1.15,3.0218,2.2493,2.8252,1.4622,1.889,2.7305,5.362,5.0889,0.7148,2.4366,1.8613,0.8144,1.7399,1.5749,1.5753,2.4353,0.7902,1.623,4.737,0.6579,4.7905,1.3785,6.0708,2.8362,2.2449,2.8666,1.4212,4.6207,2.2184,1.6586,6.1049,6.5128,1.2189,4.2504,3.4884,0.7386,1.3408,0.956,3.2262,1.4789,0.7574,4.7798,1.6809
15-Sep-14,1.15,3.0218,2.2493,2.8252,1.4622,1.889,2.7305,5.362,5.0889,0.7148,2.4366,1.8613,0.8144,1.7399,1.5749,1.5753,2.4353,0.7902,1.623,4.737,0.6579,4.7905,1.3785,6.0708,2.8362,2.2449,2.8666,1.4212,4.6207,2.2184,1.6586,6.1049,6.5128,1.2189,4.2504,3.4884,0.7386,1.3408,0.956,3.2262,1.4789,0.7574,4.7798,1.6809
16-Sep-14,1.1478,3.0135,2.2433,2.8194,1.4618,1.89,2.7139,5.3443,5.0806,0.7132,2.4304,1.8545,0.8132,1.736,1.5662,1.5657,2.4282,0.7841,1.6188,4.7265,0.6564,4.7888,1.3722,6.0593,2.827,2.2397,2.8414,1.4154,4.5701,2.2134,1.6533,6.0912,6.5046,1.2126,4.2439,3.4813,0.7357,1.3454,0.9541,3.22,1.4756,0.7425,4.7679,1.6728
17-Sep-14,1.1475,3.0224,2.2499,2.8148,1.4661,1.8891,2.7167,5.362,5.0971,0.7161,2.4363,1.8615,0.8169,1.7383,1.5724,1.5676,2.4298,0.7867,1.6228,4.7328,0.6573,4.7805,1.3783,6.0674,2.8283,2.2427,2.8468,1.4181,4.4911,2.2164,1.6539,6.0993,6.5083,1.2142,4.2495,3.4826,0.7367,1.3384,0.9554,3.2278,1.4776,0.7421,4.7742,1.6769
18-Sep-14,1.1551,3.036,2.2603,2.8446,1.4724,1.902,2.7237,5.3992,5.1176,0.7212,2.4427,1.8672,0.8207,1.7447,1.591,1.5814,2.4397,0.7903,1.6257,4.7502,0.6597,4.7805,1.3806,6.0918,2.8419,2.2509,2.8645,1.4259,4.5468,2.2242,1.6585,6.1218,6.5435,1.2163,4.2674,3.4943,0.7394,1.3336,0.9589,3.2395,1.483,0.7485,4.7918,1.6862
19-Sep-14,1.1587,3.0258,2.2525,2.8577,1.4655,1.8943,2.7482,5.3775,5.1081,0.7215,2.4506,1.8641,0.8184,1.7491,1.5933,1.5693,2.4473,0.7861,1.61,4.7623,0.6613,4.7931,1.3788,6.0944,2.8483,2.2565,2.8733,1.422,4.5525,2.2299,1.6611,6.1372,6.5236,1.219,4.2832,3.5031,0.7413,1.3029,0.9613,3.2384,1.4868,0.7421,4.8036,1.6772
20-Sep-14,1.1512,3.0227,2.25,2.8654,1.4649,1.905,2.7577,5.376,5.1137,0.7237,2.4563,1.8642,0.8163,1.7492,1.5958,1.5682,2.4451,0.7855,1.6067,4.7626,0.6614,4.8048,1.3815,6.0927,2.8487,2.2567,2.8727,1.4245,4.5536,2.23,1.6596,6.1375,6.5239,1.2167,4.2938,3.5019,0.7413,1.3021,0.9614,3.2284,1.4868,0.7399,4.8039,1.6747
21-Sep-14,1.1512,3.0227,2.25,2.8654,1.4649,1.905,2.7577,5.376,5.1137,0.7237,2.4563,1.8642,0.8163,1.7492,1.5958,1.5682,2.4451,0.7855,1.6067,4.7626,0.6614,4.8048,1.3815,6.0927,2.8487,2.2567,2.8727,1.4245,4.5536,2.23,1.6596,6.1375,6.5239,1.2167,4.2938,3.5019,0.7413,1.3021,0.9614,3.2284,1.4868,0.7399,4.8039,1.6747
22-Sep-14,1.1512,3.0227,2.25,2.8654,1.4649,1.905,2.7577,5.376,5.1137,0.7237,2.4563,1.8642,0.8163,1.7492,1.5958,1.5682,2.4451,0.7855,1.6067,4.7626,0.6614,4.8048,1.3815,6.0927,2.8487,2.2567,2.8727,1.4245,4.5536,2.23,1.6596,6.1375,6.5239,1.2167,4.2938,3.5019,0.7413,1.3021,0.9614,3.2284,1.4868,0.7399,4.8039,1.6747
23-Sep-14,1.1493,3.0166,2.2454,2.8561,1.4602,1.9011,2.7549,5.3698,5.104,0.7203,2.4499,1.8604,0.8156,1.749,1.5933,1.554,2.4471,0.7807,1.6049,4.762,0.6613,4.7823,1.3792,6.0877,2.8484,2.2564,2.8757,1.4212,4.5336,2.2297,1.6594,6.1368,6.5164,1.2129,4.2907,3.4991,0.74,1.2965,0.9613,3.2271,1.4867,0.7388,4.8036,1.6807
24-Sep-14,1.1492,3.0269,2.2531,2.8656,1.4658,1.8992,2.7632,5.3953,5.1217,0.7249,2.457,1.8659,0.8192,1.7489,1.5903,1.5586,2.447,0.7831,1.6131,4.7616,0.6613,4.7868,1.3801,6.0874,2.8492,2.2562,2.8673,1.4206,4.523,2.2296,1.6577,6.1365,6.5109,1.2099,4.2924,3.5049,0.74,1.293,0.9612,3.2208,1.4866,0.7296,4.8031,1.6822
25-Sep-14,1.1541,3.0219,2.2492,2.8736,1.4642,1.8987,2.7514,5.3892,5.1129,0.7243,2.4491,1.8629,0.8179,1.7509,1.5819,1.5553,2.4498,0.7842,1.6125,4.7671,0.662,4.7721,1.3841,6.0964,2.8546,2.2587,2.8727,1.4135,4.5617,2.2322,1.658,6.1435,6.5157,1.2055,4.3022,3.5066,0.7408,1.3527,0.9626,3.2027,1.4883,0.7264,4.8107,1.6839
26-Sep-14,1.1525,3.0026,2.2349,2.8647,1.4635,1.8903,2.7436,5.3525,5.083,0.72,2.4355,1.8505,0.8117,1.7574,1.5814,1.5474,2.4569,0.7817,1.6088,4.7849,0.6645,4.7833,1.3842,6.1063,2.8642,2.2665,2.8658,1.3985,4.5884,2.2404,1.6626,6.1663,6.4832,1.2069,4.3201,3.5197,0.7436,1.357,0.9662,3.2142,1.4938,0.7376,4.8267,1.6858
27-Sep-14,1.1413,3.0065,2.2377,2.8658,1.4657,1.8859,2.7426,5.354,5.0863,0.719,2.4328,1.8535,0.8133,1.756,1.5826,1.5448,2.456,0.7782,1.611,4.7812,0.6639,4.7795,1.3829,6.1036,2.8666,2.2636,2.8716,1.3915,4.5346,2.2387,1.6613,6.1614,6.4795,1.2045,4.312,3.5168,0.743,1.3603,0.9655,3.2144,1.4926,0.7236,4.8227,1.6819
28-Sep-14,1.1413,3.0065,2.2377,2.8658,1.4657,1.8859,2.7426,5.354,5.0863,0.719,2.4328,1.8535,0.8133,1.756,1.5826,1.5448,2.456,0.7782,1.611,4.7812,0.6639,4.7795,1.3829,6.1036,2.8666,2.2636,2.8716,1.3915,4.5346,2.2387,1.6613,6.1614,6.4795,1.2045,4.312,3.5168,0.743,1.3603,0.9655,3.2144,1.4926,0.7236,4.8227,1.6819
29-Sep-14,1.1413,3.0065,2.2377,2.8658,1.4657,1.8859,2.7426,5.354,5.0863,0.719,2.4328,1.8535,0.8133,1.756,1.5826,1.5448,2.456,0.7782,1.611,4.7812,0.6639,4.7795,1.3829,6.1036,2.8666,2.2636,2.8716,1.3915,4.5346,2.2387,1.6613,6.1614,6.4795,1.2045,4.312,3.5168,0.743,1.3603,0.9655,3.2144,1.4926,0.7236,4.8227,1.6819
30-Sep-14,1.1407,2.9873,2.2234,2.845,1.4572,1.8692,2.7146,5.3192,5.0422,0.712,2.4185,1.8421,0.8078,1.7524,1.5721,1.5307,2.4538,0.769,1.6012,4.7716,0.6626,4.7581,1.3756,6.0826,2.8486,2.2566,2.8508,1.3613,4.4492,2.2341,1.6563,6.1488,6.4408,1.2025,4.2898,3.5105,0.7402,1.3576,0.9634,3.2142,1.4896,0.7243,4.8153,1.6632
01-Oct-14,1.1383,2.9662,2.2077,2.8378,1.4481,1.8722,2.7188,5.2878,5.0099,0.7118,2.414,1.83,0.8027,1.7528,1.5686,1.5298,2.4526,0.769,1.5987,4.7725,0.661,4.7526,1.375,6.0798,2.8552,2.2565,2.8411,1.3596,4.4506,2.2346,1.6551,6.1502,6.4427,1.2033,4.2923,3.509,0.7404,1.3536,0.9636,3.2221,1.4899,0.7163,4.816,1.6616
02-Oct-14,1.1296,2.9702,2.2108,2.8432,1.4514,1.8621,2.7199,5.2926,5.0141,0.7129,2.4341,1.8304,0.8043,1.7557,1.5659,1.5275,2.4556,0.7686,1.5986,4.7803,0.6621,4.7799,1.3762,6.0856,2.8601,2.2617,2.8472,1.3682,4.4268,2.2383,1.6563,6.1604,6.4184,1.2026,4.3074,3.5125,0.7416,1.3552,0.9652,3.2336,1.4924,0.7178,4.8241,1.6528
03-Oct-14,1.1319,2.9822,2.2198,2.8359,1.4561,1.8714,2.7243,5.3082,5.0353,0.7169,2.4429,1.8374,0.8074,1.7566,1.5797,1.5416,2.4563,0.7725,1.6176,4.7827,0.6624,4.8219,1.3806,6.0908,2.8624,2.2626,2.8514,1.3833,4.4418,2.2394,1.6556,6.1635,6.4262,1.2019,4.3098,3.5144,0.742,1.3564,0.9657,3.2347,1.4931,0.7081,4.824,1.6554
04-Oct-14,1.1345,2.9777,2.2164,2.8237,1.4531,1.8684,2.7107,5.3079,5.0282,0.7178,2.4322,1.8337,0.8068,1.7567,1.5714,1.5392,2.4585,0.7713,1.6125,4.7829,0.6624,4.8031,1.3782,6.0891,2.8618,2.2641,2.8516,1.3797,4.4252,2.2395,1.6541,6.1639,6.4336,1.2007,4.309,3.5147,0.742,1.3575,0.9658,3.2294,1.4932,0.7043,4.8266,1.6552
05-Oct-14,1.1345,2.9777,2.2164,2.8237,1.4531,1.8684,2.7107,5.3079,5.0282,0.7178,2.4322,1.8337,0.8068,1.7567,1.5714,1.5392,2.4585,0.7713,1.6125,4.7829,0.6624,4.8031,1.3782,6.0891,2.8618,2.2641,2.8516,1.3797,4.4252,2.2395,1.6541,6.1639,6.4336,1.2007,4.309,3.5147,0.742,1.3575,0.9658,3.2294,1.4932,0.7043,4.8266,1.6552
06-Oct-14,1.1345,2.9777,2.2164,2.8237,1.4531,1.8684,2.7107,5.3079,5.0282,0.7178,2.4322,1.8337,0.8068,1.7567,1.5714,1.5392,2.4585,0.7713,1.6125,4.7829,0.6624,4.8031,1.3782,6.0891,2.8618,2.2641,2.8516,1.3797,4.4252,2.2395,1.6541,6.1639,6.4336,1.2007,4.309,3.5147,0.742,1.3575,0.9658,3.2294,1.4932,0.7043,4.8266,1.6552
07-Oct-14,1.1324,2.9605,2.2037,2.8051,1.4503,1.8449,2.6996,5.2662,5.0001,0.7135,2.426,1.8186,0.8021,1.7555,1.565,1.5327,2.4563,0.7704,1.605,4.7796,0.662,4.7834,1.3742,6.0786,2.8604,2.2632,2.8401,1.3658,4.3907,2.238,1.653,6.1596,6.3707,1.1975,4.304,3.5123,0.7403,1.3557,0.9651,3.2272,1.4922,0.7143,4.8236,1.6425
08-Oct-14,1.1271,2.9667,2.2082,2.817,1.4518,1.8561,2.7031,5.2772,5.0121,0.7175,2.4359,1.8234,0.8043,1.7545,1.5697,1.5392,2.4546,0.7701,1.6139,4.7769,0.6616,4.7375,1.3718,6.0793,2.8579,2.2625,2.8545,1.3703,4.4148,2.2367,1.6505,6.1561,6.4199,1.192,4.2952,3.5103,0.7398,1.3531,0.9651,3.2226,1.4914,0.7234,4.8182,1.6462
09-Oct-14,1.1311,2.9853,2.2221,2.8226,1.4614,1.8566,2.7114,5.3057,5.0434,0.7224,2.4336,1.8321,0.8087,1.7548,1.5714,1.5421,2.4548,0.7668,1.6218,4.7777,0.6617,4.7107,1.3728,6.0846,2.8588,2.2624,2.8587,1.3703,4.389,2.2374,1.6508,6.1572,6.4222,1.1897,4.2856,3.5113,0.74,1.355,0.9652,3.2154,1.4916,0.7325,4.8189,1.6339
10-Oct-14,1.1347,3.0075,2.2386,2.8441,1.4675,1.8718,2.7363,5.364,5.0853,0.7324,2.4559,1.8484,0.8152,1.7551,1.5813,1.5578,2.4553,0.7788,1.6293,4.7785,0.6618,4.7486,1.3825,6.0899,2.8631,2.2632,2.8772,1.395,4.3899,2.2378,1.6495,6.1582,6.4891,1.1889,4.2784,3.5115,0.7401,1.3573,0.9654,3.2078,1.4919,0.7385,4.8197,1.6495
11-Oct-14,1.1458,2.9885,2.2244,2.8181,1.4564,1.8671,2.6907,5.3219,5.054,0.7253,2.4281,1.8393,0.8094,1.7558,1.5684,1.5305,2.4575,0.7696,1.6294,4.7804,0.6621,4.7174,1.3786,6.0944,2.8643,2.2629,2.8643,1.3739,4.3663,2.2387,1.6502,6.1607,6.4514,1.1909,4.2623,3.5152,0.7404,1.3558,0.9658,3.2024,1.4925,0.7322,4.8216,1.6405
12-Oct-14,1.1458,2.9885,2.2244,2.8181,1.4564,1.8671,2.6907,5.3219,5.054,0.7253,2.4281,1.8393,0.8094,1.7558,1.5684,1.5305,2.4575,0.7696,1.6294,4.7804,0.6621,4.7174,1.3786,6.0944,2.8643,2.2629,2.8643,1.3739,4.3663,2.2387,1.6502,6.1607,6.4514,1.1909,4.2623,3.5152,0.7404,1.3558,0.9658,3.2024,1.4925,0.7322,4.8216,1.6405
13-Oct-14,1.1458,2.9885,2.2244,2.8181,1.4564,1.8671,2.6907,5.3219,5.054,0.7253,2.4281,1.8393,0.8094,1.7558,1.5684,1.5305,2.4575,0.7696,1.6294,4.7804,0.6621,4.7174,1.3786,6.0944,2.8643,2.2629,2.8643,1.3739,4.3663,2.2387,1.6502,6.1607,6.4514,1.1909,4.2623,3.5152,0.7404,1.3558,0.9658,3.2024,1.4925,0.7322,4.8216,1.6405
